amount,date,time,transaction_status,transaction_id,merchant_name,device_name,is_fraud,location
120.00,2024-05-06,9:30,Success,,"SAI RAM MEDICAL AND GENERAL STORES using Bank Account XXXXXXX5446 May 6, 2024, 9:30:14 AM GMT+05:30 Sent",realme narzo50a,0,Dhule
70.00,2024-05-05,9:48,Success,,,realme narzo50a,0,Dondaicha
70.00,2024-05-05,9:45,Success,,"YOGESH PANDIT AA using Bank Account 91XXXXXXXX96 May 5, 2024, 9:45:41 PM GMT+05:30",realme narzo50a,0,Shirpur
60.00,2024-05-05,8:11,Success,,,realme narzo50a,0,Dondaicha
20.00,2024-05-05,8:05,Success,,"M S BHOLENATH CHAUPATI ICECREAM using Bank Account XXXXXXX5446 May 5, 2024, 8:05:55 PM GMT+05:30 Sent",realme narzo50a,0,Shirpur
16.00,2024-05-04,1:47,Success,,"SP PRINTING using Bank Account XXXXXXX5446 May 4, 2024, 1:47:14 PM GMT+05:30 Sent",realme narzo50a,0,Shirpur
2000.00,2024-05-04,8:22,Success,,,realme narzo50a,0,Shirpur
29.00,2024-05-02,4:30,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 May 2, 2024, 4:30:27 PM GMT+05:30",realme narzo50a,0,Shirpur
10.00,2024-05-01,8:54,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 May 1, 2024, 8:54:26 PM GMT+05:30",realme narzo50a,0,Shirpur
100.00,2024-05-01,8:36,Success,,,realme narzo50a,0,Dhule
200.00,2024-05-01,8:33,Success,,"CHAUDHARI PRATHAMESH DIPAK using Bank Account XXXXXXX5446 May 1, 2024, 8:33:42 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
400.00,2024-05-01,6:08,Success,,,realme narzo50a,0,Shirpur
10.00,2024-04-30,9:01,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Apr 30, 2024, 9:01:46 PM GMT+05:30",realme narzo50a,0,Dondaicha
20.00,2024-04-29,7:34,Success,,"Dinesh Subhash Bhoi using Bank Account XXXXXXX5446 Apr 29, 2024, 7:34:03 PM GMT+05:30",realme narzo50a,0,Shirpur
19.00,2024-04-28,10:44,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Apr 28, 2024, 10:44:46 PM GMT+05:30",realme narzo50a,0,Dondaicha
19.00,2024-04-28,12:54,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Apr 28, 2024, 12:54:59 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
10.00,2024-04-27,6:58,Success,,,realme narzo50a,0,Dhule
20.00,2024-04-27,9:42,Success,,,realme narzo50a,0,Dhule
10.00,2024-04-26,8:59,Success,,,realme narzo50a,0,Dhule
50.00,2024-04-26,8:58,Success,,"Rohit Jagdish Chaudhari using Bank Account XXXXXXX5446 Apr 26, 2024, 8:58:36 PM GMT+05:30",realme narzo50a,0,Shirpur
50.00,2024-04-26,8:58,Success,,"Rohit Jagdish Chaudhari using Bank Account XXXXXXX5446 Apr 26, 2024, 8:58:18 PM GMT+05:30",realme narzo50a,0,Shirpur
120.00,2024-04-26,8:40,Success,,,realme narzo50a,0,Indave
60.00,2024-04-26,8:39,Success,,,realme narzo50a,0,Dondaicha
10.00,2024-04-23,11:24,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Apr 23, 2024, 11:24:59 AM GMT+05:30 Used Google Pay Apr 22, 2024, 12:30:00 PM GMT+05:30",realme narzo50a,0,Indave
15.00,2024-04-20,6:10,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Apr 20, 2024, 6:10:47 PM GMT+05:30 Used Google Pay Apr 20, 2024, 12:30:00 PM GMT+05:30",realme narzo50a,0,Dondaicha
80.00,2024-04-20,11:37,Success,,"SANDIP SANTOSH NIKAM using Bank Account XXXXXXX5446 Apr 20, 2024, 11:37:19 AM GMT+05:30",realme narzo50a,0,Shirpur
40.00,2024-04-20,10:12,Success,,"Daksh Laksh using Bank Account XXXXXXX5446 Apr 20, 2024, 10:12:35 AM GMT+05:30",realme narzo50a,0,Indave
115.00,2024-04-20,9:33,Success,,,realme narzo50a,0,Shirpur
52990.00,2024-04-19,9:28,Success,,"Amazon India using Bank Account XXXXXX5446 Apr 19, 2024, 9:28:25 PM GMT+05:30",realme narzo50a,0,Dondaicha
3000.00,2024-04-19,9:09,Success,,,realme narzo50a,0,Dhule
50000.00,2024-04-19,4:56,Success,,,realme narzo50a,0,Dondaicha
1.00,2024-04-19,4:55,Success,,,realme narzo50a,0,Shirpur
20.00,2024-04-17,8:01,Success,,,realme narzo50a,0,Indave
15.00,2024-04-07,7:07,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Apr 7, 2024, 7:07:28 PM GMT+05:30",realme narzo50a,0,Dhule
10.00,2024-04-05,8:51,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Apr 5, 2024, 8:51:32 PM GMT+05:30",realme narzo50a,1,Shirpur
1.00,2024-04-03,12:50,Success,,,realme narzo50a,0,Indave
15.00,2024-03-31,7:23,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Mar 31, 2024, 7:23:51 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
50.00,2024-03-30,4:41,Success,,,realme narzo50a,0,Indave
15.00,2024-03-30,12:02,Success,,"Jio Prepaid using Bank Account XXXXXXX5446 Mar 30, 2024, 12:02:28 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
10.00,2024-03-28,5:01,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 28, 2024, 5:01:00 PM GMT+05:30 Sent",realme narzo50a,1,Shirpur
10.00,2024-03-27,8:42,Success,,,realme narzo50a,0,Shirpur
10.00,2024-03-27,8:39,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 27, 2024, 8:39:46 PM GMT+05:30",realme narzo50a,0,Indave
10.00,2024-03-25,12:36,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 25, 2024, 12:36:36 PM GMT+05:30",realme narzo50a,0,Indave
15.00,2024-03-24,1:20,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 24, 2024, 1:20:48 PM GMT+05:30 Sent",realme narzo50a,0,Indave
20.00,2024-03-23,8:58,Success,,"M S BHOLENATH CHAUPATI ICECREAM using Bank Account XXXXXXX5446 Mar 23, 2024, 8:58:47 PM GMT+05:30",realme narzo50a,0,Dondaicha
10.00,2024-03-22,5:00,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 22, 2024, 5:00:24 PM GMT+05:30",realme narzo50a,0,Dhule
25.00,2024-03-22,12:04,Success,,"SUNNY ZEROX AND GENERAL using Bank Account XXXXXXX5446 Mar 22, 2024, 12:04:34 PM GMT+05:30",realme narzo50a,0,Dondaicha
26.00,2024-03-21,4:41,Success,,,realme narzo50a,0,Shirpur
26.00,2024-03-21,11:54,Success,,"PRAKASHKUMAR CHAMANL using Bank Account XXXXXXX5446 Mar 21, 2024, 11:54:56 AM GMT+05:30",realme narzo50a,0,Indave
30.00,2024-03-21,11:42,Success,,"PRAKASHKUMAR CHAMANL using Bank Account XXXXXXX5446 Mar 21, 2024, 11:42:18 AM GMT+05:30",realme narzo50a,0,Indave
21.00,2024-03-20,9:25,Success,,"Mr VIKAS NAVAL PATIL using Bank Account XXXXXXX5446 Mar 20, 2024, 9:25:26 AM GMT+05:30 Sent",realme narzo50a,0,Indave
120.00,2024-03-19,6:29,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 19, 2024, 6:29:31 PM GMT+05:30",realme narzo50a,0,Dondaicha
10.00,2024-03-19,5:06,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 19, 2024, 5:06:04 PM GMT+05:30",realme narzo50a,0,Dondaicha
10.00,2024-03-18,8:35,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 18, 2024, 8:35:47 PM GMT+05:30",realme narzo50a,0,Indave
10.00,2024-03-18,5:44,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 18, 2024, 5:44:27 PM GMT+05:30",realme narzo50a,0,Dondaicha
30.00,2024-03-17,9:03,Success,,,realme narzo50a,0,Indave
15.00,2024-03-17,9:01,Success,,"M S BHOLENATH CHAUPATI ICECREAM using Bank Account XXXXXXX5446 Mar 17, 2024, 9:01:33 PM GMT+05:30",realme narzo50a,0,Indave
45.00,2024-03-17,9:00,Success,,"M S BHOLENATH CHAUPATI ICECREAM using Bank Account XXXXXXX5446 Mar 17, 2024, 9:00:21 PM GMT+05:30",realme narzo50a,1,Shirpur
45.00,2024-03-17,9:00,Success,,"M S BHOLENATH CHAUPATI ICECREAM Mar 17, 2024, 9:00:12 PM GMT+05:30",realme narzo50a,0,Indave
30.00,2024-03-17,8:29,Success,,"Hari Om Dabeli And Vadapav Center using Bank Account XXXXXXX5446 Mar 17, 2024, 8:29:59 PM GMT+05:30",realme narzo50a,0,Shirpur
30.00,2024-03-17,8:08,Success,,"Dinesh Subhash Bhoi using Bank Account XXXXXXX5446 Mar 17, 2024, 8:08:59 PM GMT+05:30",realme narzo50a,0,Dondaicha
10.00,2024-03-16,3:02,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 16, 2024, 3:02:57 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
15.00,2024-03-14,7:31,Success,,,realme narzo50a,0,Dhule
30.00,2024-03-14,4:49,Success,,"Dilip Himmatrao Dhol using Bank Account XXXXXXX5446 Mar 14, 2024, 4:49:47 PM GMT+05:30",realme narzo50a,0,Dondaicha
10.00,2024-03-13,4:34,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account 91XXXXXXXX96 Mar 13, 2024, 4:34:39 PM GMT+05:30",realme narzo50a,0,Indave
10.00,2024-03-13,4:34,Success,,"JAIN SWARUPCHAND KEVALCHAND Mar 13, 2024, 4:34:34 PM GMT+05:30",realme narzo50a,0,Indave
20.00,2024-03-12,8:32,Success,,"Rohit Jagdish Chaudhari using Bank Account 91XXXXXXXX96 Mar 12, 2024, 8:32:21 PM GMT+05:30",realme narzo50a,0,Dondaicha
20.00,2024-03-12,7:34,Success,,"Dinesh Subhash Bhoi using Bank Account 91XXXXXXXX96 Mar 12, 2024, 7:34:56 PM GMT+05:30",realme narzo50a,0,Indave
20.00,2024-03-12,7:34,Success,,"Dinesh Subhash Bhoi using Bank Account XXXXXXX5446 Mar 12, 2024, 7:34:42 PM GMT+05:30",realme narzo50a,0,Dondaicha
30.00,2024-03-12,7:20,Success,,"UMESH MANGESH KHAIRNAR using Bank Account 91XXXXXXXX96 Mar 12, 2024, 7:20:28 PM GMT+05:30",realme narzo50a,0,Shirpur
30.00,2024-03-12,7:20,Success,,"UMESH MANGESH KHAIRNAR using Bank Account XXXXXXX5446 Mar 12, 2024, 7:20:02 PM GMT+05:30",realme narzo50a,0,Shirpur
10.00,2024-03-12,5:07,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 12, 2024, 5:07:23 PM GMT+05:30",realme narzo50a,1,Dondaicha
10.00,2024-03-11,4:01,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 11, 2024, 4:01:55 PM GMT+05:30",realme narzo50a,0,Shirpur
10.00,2024-03-11,4:00,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 11, 2024, 4:00:57 PM GMT+05:30",realme narzo50a,0,Shirpur
10.00,2024-03-10,8:35,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 10, 2024, 8:35:58 PM GMT+05:30",realme narzo50a,0,Shirpur
30.00,2024-03-09,1:35,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 9, 2024, 1:35:04 PM GMT+05:30",realme narzo50a,0,Dhule
15.00,2024-03-09,10:07,Success,,"PRAKASHKUMAR CHAMANL using Bank Account XXXXXXX5446 Mar 9, 2024, 10:07:23 AM GMT+05:30",realme narzo50a,1,Dondaicha
10.00,2024-03-08,2:18,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 8, 2024, 2:18:29 PM GMT+05:30",realme narzo50a,0,Dondaicha
20.00,2024-03-08,10:02,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 8, 2024, 10:02:21 AM GMT+05:30",realme narzo50a,0,Dondaicha
240.00,2024-03-07,9:10,Success,,"Mr CHANDRADIP KEVALSING JADHAV using Bank Account XXXXXXX5446 Mar 7, 2024, 9:10:13 PM GMT+05:30",realme narzo50a,0,Dhule
10.00,2024-03-07,1:03,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 7, 2024, 1:03:16 PM GMT+05:30",realme narzo50a,0,Dhule
350.00,2024-03-07,12:37,Success,,"VIPIN KUMAR using Bank Account XXXXXXX5446 Mar 7, 2024, 12:37:34 PM GMT+05:30",realme narzo50a,0,Dondaicha
19.00,2024-03-06,8:45,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Mar 6, 2024, 8:45:22 PM GMT+05:30",realme narzo50a,0,Dondaicha
19.00,2024-03-06,8:44,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Mar 6, 2024, 8:44:36 PM GMT+05:30",realme narzo50a,0,Shirpur
87.00,2024-03-06,10:02,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Mar 6, 2024, 10:02:33 AM GMT+05:30",realme narzo50a,0,Indave
80.00,2024-03-05,8:30,Success,,"SUNNY ZEROX AND GENERAL using Bank Account XXXXXX5446 Mar 5, 2024, 8:30:34 PM GMT+05:30 Sent",realme narzo50a,1,Indave
103.00,2024-03-05,6:03,Success,,"GITAI SUPER SHOP using Bank Account XXXXXXX5446 Mar 5, 2024, 6:03:50 PM GMT+05:30",realme narzo50a,0,Shirpur
20.00,2024-03-05,4:55,Success,,"Khalil Shamim Teli using Bank Account XXXXXXX5446 Mar 5, 2024, 4:55:19 PM GMT+05:30",realme narzo50a,0,Indave
30.00,2024-03-05,3:59,Success,,"PRAKASHKUMAR CHAMANL using Bank Account XXXXXXX5446 Mar 5, 2024, 3:59:29 PM GMT+05:30 Sent",realme narzo50a,0,Indave
30.00,2024-03-05,9:05,Success,,,realme narzo50a,0,Dondaicha
19.00,2024-02-25,9:08,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Feb 25, 2024, 9:08:51 PM GMT+05:30",realme narzo50a,0,Indave
10.00,2024-02-22,4:53,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Feb 22, 2024, 4:53:52 PM GMT+05:30",realme narzo50a,0,Dondaicha
10.00,2024-02-21,4:54,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Feb 21, 2024, 4:54:19 PM GMT+05:30",realme narzo50a,0,Dondaicha
20.00,2024-02-20,4:14,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Feb 20, 2024, 4:14:52 PM GMT+05:30",realme narzo50a,0,Dhule
80.00,2024-02-20,4:06,Success,,"SANDIP SANTOSH NIKAM using Bank Account XXXXXXX5446 Feb 20, 2024, 4:06:23 PM GMT+05:30",realme narzo50a,0,Shirpur
20.00,2024-02-17,5:03,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account XXXXXXX5446 Feb 17, 2024, 5:03:08 PM GMT+05:30",realme narzo50a,0,Indave
19.00,2024-02-16,11:41,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Feb 16, 2024, 11:41:15 AM GMT+05:30",realme narzo50a,0,Dhule
240.90,2024-02-16,7:42,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Feb 16, 2024, 7:42:56 AM GMT+05:30",realme narzo50a,0,Dhule
100.00,2024-02-15,5:57,Success,,,realme narzo50a,0,Shirpur
200.00,2024-02-14,9:40,Success,,"FLIVE CONSULTING PRIVATE LIMITED using Bank Account XXXXXXX5446 Feb 14, 2024, 9:40:37 PM GMT+05:30",realme narzo50a,0,Dhule
500.00,2024-02-14,9:34,Success,,,realme narzo50a,0,Dondaicha
10.00,2024-02-12,11:00,Success,,"CHAUDHARI PRATHAMESH DIPAK using Bank Account XXXXXXX5446 Feb 12, 2024, 11:00:09 AM GMT+05:30",realme narzo50a,0,Dondaicha
20.00,2024-02-11,8:17,Success,,"M S BHOLENATH CHAUPATI ICECREAM using Bank Account XXXXXXX5446 Feb 11, 2024, 8:17:07 PM GMT+05:30",realme narzo50a,0,Dhule
20.00,2024-02-11,8:16,Success,,"M S BHOLENATH CHAUPATI ICECREAM using Bank Account XXXXXXX5446 Feb 11, 2024, 8:16:50 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
20.00,2024-02-11,7:55,Success,,,realme narzo50a,0,Indave
22.00,2024-02-10,7:22,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account 91XXXXXXXX96 Feb 10, 2024, 7:22:09 AM GMT+05:30",realme narzo50a,0,Dondaicha
30.00,2024-02-07,7:19,Success,,"Mr Sultan Ismail Teli using Bank Account 91XXXXXXXX96 Feb 7, 2024, 7:19:48 PM GMT+05:30",realme narzo50a,0,Dhule
300.00,2024-02-07,7:00,Success,,"HARIOM DRESSES using Bank Account 91XXXXXXXX96 Feb 7, 2024, 7:00:13 PM GMT+05:30",realme narzo50a,0,Indave
5310.00,2024-02-07,6:35,Success,,"HARIOM DRESSES using Bank Account XXXXXXX5446 Feb 7, 2024, 6:35:50 PM GMT+05:30",realme narzo50a,0,Dhule
250.00,2024-02-07,5:45,Success,,,realme narzo50a,0,Shirpur
700.00,2024-02-07,5:16,Success,,,realme narzo50a,0,Shirpur
1750.00,2024-02-07,3:03,Success,,,realme narzo50a,0,Dhule
2000.00,2024-02-07,3:02,Success,,,realme narzo50a,0,Indave
250.00,2024-02-06,1:51,Success,,,realme narzo50a,0,Dhule
5.00,2024-02-06,9:34,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account 91XXXXXXXX96 Feb 6, 2024, 9:34:05 AM GMT+05:30",realme narzo50a,0,Dondaicha
20.00,2024-02-06,6:51,Success,,,realme narzo50a,0,Indave
19.00,2024-02-05,6:14,Success,,"Airtel Prepaid using Bank Account 91XXXXXXXX96 Feb 5, 2024, 6:14:48 PM GMT+05:30",realme narzo50a,0,Dondaicha
250.00,2024-02-05,6:04,Success,,,realme narzo50a,0,Indave
45.00,2024-02-05,12:50,Success,,"PRAKASHKUMAR CHAMANL using Bank Account 91XXXXXXXX96 Feb 5, 2024, 12:50:52 PM GMT+05:30",realme narzo50a,0,Dondaicha
60.00,2024-02-04,12:33,Success,,"PAWARDARSHANPRAKASH using Bank Account 91XXXXXXXX96 Feb 4, 2024, 12:33:56 PM GMT+05:30",realme narzo50a,0,Dhule
250.00,2024-02-04,12:33,Success,,,realme narzo50a,0,Indave
250.00,2024-02-03,6:19,Success,,,realme narzo50a,0,Dhule
2000.00,2024-02-03,5:21,Success,,"HARIOM DRESSES using Bank Account XXXXXXX5446 Feb 3, 2024, 5:21:31 PM GMT+05:30",realme narzo50a,0,Dhule
2000.00,2024-02-03,5:20,Success,,"HARIOM DRESSES Feb 3, 2024, 5:20:56 PM GMT+05:30",realme narzo50a,0,Dondaicha
20.00,2024-02-03,2:22,Success,,"YOGESH BAPU JADHAV using Bank Account 91XXXXXXXX96 Feb 3, 2024, 2:22:54 PM GMT+05:30",realme narzo50a,0,Dhule
30.00,2024-02-02,8:52,Success,,"AMOL ARJUN PATHALE using Bank Account 91XXXXXXXX96 Feb 2, 2024, 8:52:48 PM GMT+05:30 Sent",realme narzo50a,0,Indave
45.00,2024-01-30,6:54,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account 91XXXXXXXX96 Jan 30, 2024, 6:54:38 PM GMT+05:30",realme narzo50a,0,Dhule
20.00,2024-01-30,6:52,Success,,"JAIN SWARUPCHAND KEVALCHAND using Bank Account 91XXXXXXXX96 Jan 30, 2024, 6:52:44 PM GMT+05:30",realme narzo50a,0,Dondaicha
30.00,2024-01-30,6:21,Success,,"Kishor Shantaram Zanjare using Bank Account 91XXXXXXXX96 Jan 30, 2024, 6:21:49 PM GMT+05:30",realme narzo50a,0,Indave
30.00,2024-01-30,4:06,Success,,"Ravindra Suresh Sali using Bank Account 91XXXXXXXX96 Jan 30, 2024, 4:06:52 PM GMT+05:30",realme narzo50a,0,Indave
40.00,2024-01-29,8:48,Success,,,realme narzo50a,0,Dhule
1100.00,2024-01-29,4:25,Success,,,realme narzo50a,0,Shirpur
5.00,2024-01-18,1:00,Success,,"JAIN SWARUPCHAND KEV using Bank Account 91XXXXXXXX96 Jan 18, 2024, 1:00:48 PM GMT+05:30",realme narzo50a,0,Indave
5.00,2024-01-18,1:00,Success,,"JAIN SWARUPCHAND KEV using Bank Account XXXXXXX5446 Jan 18, 2024, 1:00:14 PM GMT+05:30 Sent",realme narzo50a,0,Dhule
10.00,2024-01-16,9:42,Success,,,realme narzo50a,0,Indave
30.00,2024-01-11,1:42,Success,,,realme narzo50a,0,Dhule
40.00,2024-01-09,10:16,Success,,,realme narzo50a,0,Dondaicha
10.00,2024-01-09,6:29,Success,,,realme narzo50a,0,Indave
5.00,2024-01-04,5:13,Success,,"DARBARSING PADAMSINGH GIRASE using Bank Account 91XXXXXXXX96 Jan 4, 2024, 5:13:34 PM GMT+05:30",realme narzo50a,0,Indave
14.00,2024-01-04,12:12,Success,,"Mr CHANDRADIP KEVALSING JADHAV using Bank Account 91XXXXXXXX96 Jan 4, 2024, 12:12:07 PM GMT+05:30",realme narzo50a,0,Indave
10.00,2024-01-01,8:17,Success,,"Mr MANOJ GULABRAO SONAWANE using Bank Account XXXXXXX5446 Jan 1, 2024, 8:17:19 PM GMT+05:30",realme narzo50a,0,Dhule
20.00,2024-01-01,8:24,Success,,,realme narzo50a,0,Dhule
40.00,2024-01-01,8:12,Success,,"RAKESH BHALCHANDRA KANADE LONARI using Bank Account XXXXXXX5446 Jan 1, 2024, 8:12:21 AM GMT+05:30",realme narzo50a,0,Indave
12.00,2023-12-31,7:11,Success,,"Yashodeep Darbarsing Rajput using Bank Account XXXXXXX5446 Dec 31, 2023, 7:11:12 PM GMT+05:30",realme narzo50a,0,Dondaicha
15.00,2023-12-31,7:09,Success,,"M S BHOLENATH CHAUPATI ICECREAM  using Bank Account XXXXXXX5446 Dec 31, 2023, 7:09:09 PM GMT+05:30",realme narzo50a,0,Indave
29.00,2023-12-31,4:03,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Dec 31, 2023, 4:03:00 PM GMT+05:30",realme narzo50a,0,Indave
30.00,2023-12-31,2:54,Success,,,realme narzo50a,0,Shirpur
40.00,2023-12-31,9:27,Success,,,realme narzo50a,0,Dhule
2000.00,2023-12-26,12:54,Success,,,realme narzo50a,0,Indave
20.00,2023-12-25,8:54,Success,,,realme narzo50a,0,Shirpur
19.00,2023-12-24,10:27,Success,,"Airtel Prepaid using Bank Account XXXXXXX5446 Dec 24, 2023, 10:27:12 PM GMT+05:30",realme narzo50a,0,Dhule
20.00,2023-12-24,6:39,Success,,"JAIN SWARUPCHAND KEV using Bank Account XXXXXXX5446 Dec 24, 2023, 6:39:49 PM GMT+05:30",realme narzo50a,0,Shirpur
20.00,2023-12-24,6:39,Success,,"JAIN SWARUPCHAND KEV Dec 24, 2023, 6:39:43 PM GMT+05:30",realme narzo50a,0,Shirpur
10.00,2023-12-22,4:15,Success,,"JAIN SWARUPCHAND KEV using Bank Account 91XXXXXXXX96 Dec 22, 2023, 4:15:01 PM GMT+05:30 Sent",realme narzo50a,0,Shirpur
25.00,2023-12-21,1:26,Success,,,realme narzo50a,0,Dondaicha
20.00,2023-12-20,10:21,Success,,,realme narzo50a,0,Dhule
6.00,2023-12-20,3:31,Success,,"Mr VIKAS NAVAL PATIL Dec 20, 2023, 3:31:01 PM GMT+05:30 Sent",realme narzo50a,0,Shirpur
6.00,2023-12-19,5:22,Success,,"Google Dec 19, 2023, 5:22:51 PM GMT+05:30",realme narzo50a,0,Dhule
61.00,2023-12-19,3:34,Success,,"Mr VIKAS NAVAL PATIL Dec 19, 2023, 3:34:52 PM GMT+05:30",realme narzo50a,0,Dhule
19.00,2023-12-18,11:12,Success,,"Airtel Prepaid Dec 18, 2023, 11:12:26 PM GMT+05:30 Sent",realme narzo50a,0,Indave
10.00,2023-12-18,2:13,Success,,"Mr VIKAS NAVAL PATIL Dec 18, 2023, 2:13:22 PM GMT+05:30 Sent",realme narzo50a,0,Shirpur
15.00,2023-12-16,9:25,Success,,"JAIN SWARUPCHAND KEV Dec 16, 2023, 9:25:14 PM GMT+05:30 Sent",realme narzo50a,0,Indave
10.00,2023-12-15,4:58,Success,,"JAIN SWARUPCHAND KEV using Bank Account 91XXXXXXXX96 Dec 15, 2023, 4:58:08 PM GMT+05:30",realme narzo50a,0,Dondaicha
18.00,2023-12-15,4:47,Success,,"Mr VIKAS NAVAL PATIL using Bank Account 91XXXXXXXX96 Dec 15, 2023, 4:47:16 PM GMT+05:30",realme narzo50a,0,Indave
500.00,2023-12-15,12:21,Success,,,realme narzo50a,0,Dhule
32.00,2023-12-14,8:50,Success,,"JAIN SWARUPCHAND KEV using Bank Account 91XXXXXXXX96 Dec 14, 2023, 8:50:39 PM GMT+05:30",realme narzo50a,0,Shirpur
30.00,2023-12-14,5:18,Success,,"CHAUDHARI PRATHAMESH DIPAK using Bank Account 91XXXXXXXX96 Dec 14, 2023, 5:18:11 PM GMT+05:30",realme narzo50a,0,Indave
6.00,2023-12-11,8:57,Success,,"Mr VIKAS NAVAL PATIL using Bank Account 91XXXXXXXX96 Dec 11, 2023, 8:57:53 PM GMT+05:30",realme narzo50a,0,Shirpur
100.00,2023-12-11,7:52,Success,,,realme narzo50a,0,Dondaicha
15.00,2023-12-10,7:36,Success,,"SUNNY ZEROX AND GENERAL using Bank Account 91XXXXXXXX96 Dec 10, 2023, 7:36:55 PM GMT+05:30",realme narzo50a,0,Dhule
6.00,2023-12-09,3:14,Success,,"Google Dec 9, 2023, 3:14:45 PM GMT+05:30",realme narzo50a,0,Dhule
19.00,2023-12-09,3:13,Success,,"Airtel Prepaid using Bank Account 91XXXXXXXX96 Dec 9, 2023, 3:13:44 PM GMT+05:30",realme narzo50a,0,Shirpur
20.00,2023-12-09,10:33,Success,,"Shiv Amruttulya Shirpur  using Bank Account 91XXXXXXXX96 Dec 9, 2023, 10:33:18 AM GMT+05:30",realme narzo50a,1,Dondaicha
240.90,2023-12-08,10:21,Success,,"Airtel Prepaid using Bank Account 91XXXXXXXX96 Dec 8, 2023, 10:21:21 PM GMT+05:30",realme narzo50a,1,Indave
300.00,2023-12-08,12:56,Success,,,realme narzo50a,0,Dondaicha
28.00,2023-12-02,5:22,Success,,,realme narzo50a,0,Dondaicha
50.00,2023-12-02,5:20,Success,,,realme narzo50a,0,Dondaicha
86.00,2023-11-29,5:35,Success,,,realme narzo50a,0,Dondaicha
10.00,2023-11-29,5:08,Success,,,realme narzo50a,0,Dhule
150.00,2023-11-29,5:06,Success,,"Vishal Electronics Sales And Service using Bank Account 91XXXXXXXX96 Nov 29, 2023, 5:06:25 PM GMT+05:30",realme narzo50a,0,Dhule
